VocabularyIRI,cites_norm,a_norm,b_norm
http://sweet.jpl.nasa.gov/2.3/humanEnvirStandards.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/humanJurisdiction.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/humanKnowledgeDomain.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/humanResearch.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/humanTechReadiness.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/humanTransportation.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matr.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrAerosol.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrAnimal.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrBiomass.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrCompound.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrElement.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrElementalMolecule.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrEnergy.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrEquipment.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrFacility.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrIndustrial.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrInstrument.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrIon.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrIsotope.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrMicrobiota.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrMineral.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrNaturalResource.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrOrganicCompound.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrParticle.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrPlant.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrRock.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrRockIgneous.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrSediment.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/matrWater.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phen.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmo.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoCloud.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoFog.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoFront.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoLightning.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoPrecipitation.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoPressure.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoSky.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoTransport.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoWind.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenAtmoWindMesoscale.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenBiol.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenCryo.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenCycle.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenCycleMaterial.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenEcology.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenElecMag.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenEnergy.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenEnvirImpact.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenFluidDynamics.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenFluidInstability.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenFluidTransport.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeol.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeolFault.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeolGeomorphology.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeolSeismicity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeolTectonic.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenGeolVolcano.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenHelio.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenHydro.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenMixing.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenOcean.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenOceanCoastal.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenOceanDynamics.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenPlanetClimate.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenReaction.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenSolid.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenStar.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenSystem.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenSystemComplexity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenWave.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/phenWaveNoise.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/proc.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/procChemical.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/procPhysical.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/procStateChange.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/procWave.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/prop.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propBinary.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propCapacity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propCategorical.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propCharge.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propChemical.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propConductivity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propCount.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propDifference.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propDiffusivity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propDimensionlessRatio.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propEnergy.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propEnergyFlux.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propFraction.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propFunction.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propIndex.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propMass.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propMassFlux.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propOrdinal.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propPressure.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propQuantity.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propRotation.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpace.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceDirection.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceDistance.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceHeight.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceLocation.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceMultidimensional.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpaceThickness.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propSpeed.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propTemperature.owl,0.000661247706016318,0.108753315649868,0.127694451274486
http://sweet.jpl.nasa.gov/2.3/propTemperatureGradient.owl,0.000661247706016318,0.108753315649868,0.127694451274486
